(11, 14, 15, 22, 28, 29, 31, 36, 37)
(11, 28, 29, 31, 36, 37)
(11, 14, 15, 22, 29, 36)
(14, 15, 22, 28, 31, 37)
(11, 14, 15, 28, 31, 36)
(14, 22, 28, 29, 36, 37)
(11, 15, 22, 29, 31, 37)
(14, 15, 29, 31, 36, 37)
(11, 15, 22, 28, 36, 37)
(11, 14, 22, 28, 29, 31)
(11, 14, 15, 28, 29, 37)
(11, 14, 22, 31, 36, 37)
(15, 22, 28, 29, 31, 36)
45-9-6-4-4-45-12
